EMPLOYER_CANONICAL,total_filings,mba_relevant_filings,certified,new_position_share,median_annual_wage,any_willful_violator,any_h1b_dependent,mba_share
cyberThink Inc,112,14,1.0,0.4017857142857143,90300.0,False,False,0.125
Wolters Kluwer United States Inc.,88,11,1.0,0.17045454545454544,142874.0,False,False,0.125
Schlumberger Technology Corporation,281,35,1.0,0.501779359430605,120050.06,False,False,0.12455516014234876
IBM Corporation,4104,511,1.0,0.3983918128654971,118102.0,False,False,0.12451267056530214
"Sandisk Technologies, Inc.",402,50,0.9975124378109452,0.7711442786069652,147848.0,False,False,0.12437810945273632
"NTT DATA Americas, Inc.",531,66,1.0,0.2711864406779661,116221.0,False,False,0.12429378531073447
"Charles Schwab & Company, Inc.",942,117,0.9957537154989384,0.2940552016985138,153158.25,False,False,0.12420382165605096
Harvey Nash Inc.,121,15,1.0,0.39669421487603307,110240.0,False,False,0.12396694214876033
Samsung,1138,141,0.9991212653778558,0.5096660808435852,156853.0,False,False,0.12390158172231985
"People Tech Group, Inc",842,104,1.0,0.9180522565320665,108098.0,False,False,0.12351543942992874
American Bankers Insurance Company of Florida,81,10,1.0,0.49382716049382713,121888.0,False,False,0.12345679012345678
Rocket Limited Partnership,284,35,1.0,0.9190140845070423,146475.0,False,False,0.12323943661971831
"CA, Inc.",122,15,1.0,0.6229508196721312,149781.0,False,False,0.12295081967213115
SNAP INC.,663,81,0.9969834087481146,0.6018099547511312,165610.0,False,False,0.12217194570135746
"Magna Electronics, Inc.",131,16,1.0,0.29770992366412213,113547.2,False,False,0.12213740458015267
"LexisNexis Risk Solutions, Inc.",230,28,0.991304347826087,0.3782608695652174,110088.0,False,False,0.12173913043478261
Mindlance Inc.,124,15,1.0,0.7983870967741935,134347.0,False,False,0.12096774193548387
U.S. Bank National Association,1290,156,0.9984496124031008,0.289922480620155,127878.0,False,False,0.12093023255813953
InterSystems Corporation,116,14,1.0,0.5862068965517241,117755.125,False,False,0.1206896551724138
"Foot Locker Corporate Services, Inc.",83,10,1.0,0.3373493975903614,137582.25,False,False,0.12048192771084337
"Hexaware Technologies, Inc.",1031,124,1.0,0.3734238603297769,103605.0,False,False,0.12027158098933075
"Artech, LLC",367,44,1.0,0.896457765667575,141440.0,False,False,0.11989100817438691
Jacobs Engineering Group Inc.,385,46,1.0,0.5974025974025974,95483.54000000001,False,False,0.11948051948051948
Yahoo Holdings Inc.,512,61,1.0,0.33203125,163550.0,False,False,0.119140625
"Farmers Group, Inc.",160,19,1.0,0.11875,143131.93,False,False,0.11875
"SAP America, Inc.",759,90,1.0,0.461133069828722,159257.5,False,False,0.11857707509881422
THE UNIVERSITY OF TEXAS RIO GRANDE VALLEY,194,23,1.0,0.6443298969072165,71000.0,False,False,0.11855670103092783
CORE TECH CONSTRUCTION CORPORATION,245,29,1.0,0.5551020408163265,60000.0,False,False,0.11836734693877551
"TECH MAHINDRA (AMERICAS), INC",1943,228,1.0,0.42563046834791557,105997.0,False,False,0.11734431291816778
"Klaviyo, Inc.",94,11,1.0,0.6063829787234043,150000.0,False,False,0.11702127659574468
"Analog Devices, Inc.",507,59,0.9980276134122288,0.45956607495069035,132323.765,False,False,0.11637080867850098
MSRCOSMOS LLC,129,15,1.0,0.5348837209302325,116300.0,False,False,0.11627906976744186
DVG TECH SOLUTIONS LLC.,86,10,1.0,0.3488372093023256,91582.40000000001,False,False,0.11627906976744186
"DENKEN SOLUTIONS, INC.",276,32,1.0,0.31521739130434784,108160.0,False,False,0.11594202898550725
"The MathWorks, Inc.",716,83,0.9986033519553073,0.24860335195530725,131082.0,False,False,0.11592178770949721
VISTALTECH INC,113,13,1.0,0.6194690265486725,89065.5,False,False,0.11504424778761062
Presbyterian Healthcare Services,174,20,1.0,0.40804597701149425,196234.4,False,False,0.11494252873563218
Corteva Agriscience LLC,87,10,1.0,0.5402298850574713,113950.5,False,False,0.11494252873563218
The Children's Hospital of Philadelphia,270,31,1.0,0.4962962962962963,70803.0,False,False,0.11481481481481481
Aetna Resources LLC,527,60,1.0,0.25996204933586337,143491.495,False,False,0.11385199240986717
"Emergtech Business Solutions, Inc",88,10,1.0,0.6363636363636364,84047.0,False,False,0.11363636363636363
"BAPTIST HEALTH SOUTH FLORIDA, INC.",97,11,1.0,0.6597938144329897,75952.0,False,False,0.1134020618556701
Zurich American Insurance Company,159,18,1.0,0.3584905660377358,134634.0,False,False,0.11320754716981132
The Jackson Laboratory,134,15,1.0,0.5223880597014925,86039.0,False,False,0.11194029850746269
"Infovision, Inc.",135,15,1.0,0.5851851851851851,115000.0,False,False,0.1111111111111111
COMTEC CONSULTANTS INC,108,12,1.0,0.4166666666666667,106000.0,False,False,0.1111111111111111
"Mercedes-Benz Research & Development North America, Inc.",90,10,0.9888888888888889,0.3111111111111111,154763.925,False,False,0.1111111111111111
PRN IT CORP,109,12,1.0,0.7522935779816514,95472.0,False,False,0.11009174311926606
"Janssen Research & Development, LLC",100,11,1.0,0.63,156900.0,False,False,0.11
"Indeed, Inc.",346,38,0.9971098265895953,0.1676300578034682,137259.0,False,False,0.10982658959537572
Altera Corporation,110,12,1.0,0.45454545454545453,148903.0,False,False,0.10909090909090909
"IBS SOFTWARE AMERICAS, INC. (f/k/a IBS Software Services Americas, Inc.)",92,10,1.0,0.5869565217391305,88150.0,False,False,0.10869565217391304
Xylo Consulting LLC,120,13,1.0,0.7,106750.0,False,False,0.10833333333333334
VIRTUSA CORPORATION,1243,133,1.0,0.4577634754625905,118360.0,False,False,0.10699919549477072
"HDR Engineering, Inc.",234,25,1.0,0.6452991452991453,94057.6,False,False,0.10683760683760683
UNIVERSITY OF MIAMI,337,36,1.0,0.5964391691394659,85300.0,False,False,0.10682492581602374
Laboratory Corporation of America Holdings,206,22,1.0,0.35436893203883496,118389.315,False,False,0.10679611650485436
JRI America Inc.,122,13,1.0,0.6311475409836066,155616.0,False,False,0.10655737704918032
"Skyworks Solutions, Inc.",236,25,1.0,0.690677966101695,132704.0,False,False,0.1059322033898305
Corewell Health,104,11,1.0,0.38461538461538464,89482.0,False,False,0.10576923076923077
"Duolingo, Inc.",142,15,1.0,0.647887323943662,170000.0,False,False,0.1056338028169014
FORD MOTOR COMPANY,1662,175,0.98676293622142,0.30806257521058966,131130.0,False,False,0.10529482551143202
SOPHLOGIC GLOBAL LLC.,133,14,1.0,0.8270676691729323,106080.0,False,False,0.10526315789473684
Administrators of the Tulane Educational Fund,219,23,1.0,0.589041095890411,79665.0,False,False,0.1050228310502283
ND Global Consulting Services Inc.,105,11,1.0,0.5714285714285714,88462.0,False,False,0.10476190476190476
Georgetown University,191,20,1.0,0.5916230366492147,80000.0,False,False,0.10471204188481675
"Eliassen Group, LLC",134,14,1.0,0.8582089552238806,135557.5,False,False,0.1044776119402985
"Western Digital Technologies, Inc.",412,43,1.0,0.8470873786407767,136552.0,False,False,0.10436893203883495
Career Soft Solutions Inc,115,12,1.0,0.26956521739130435,105710.0,False,False,0.10434782608695652
DOTCOM TEAM LLC,96,10,1.0,0.2604166666666667,100000.0,False,False,0.10416666666666667
"Clayco, Inc.",106,11,1.0,0.3584905660377358,105513.0,False,False,0.10377358490566038
Tinder LLC,106,11,1.0,0.5283018867924528,179000.0,False,False,0.10377358490566038
"GSK Solutions, Inc.",97,10,1.0,0.711340206185567,94009.0,False,False,0.10309278350515463
LanceSoft Inc.,98,10,1.0,0.8061224489795918,86882.0,False,False,0.10204081632653061
Datanormus LLC,108,11,1.0,0.6388888888888888,105228.5,False,False,0.10185185185185185
ASPIRE SYSTEMS DIGITAL TRANSFORMATION INC.,128,13,1.0,0.3984375,93974.0,False,False,0.1015625
Fidelity Investments,4954,502,0.9989907145740815,0.28603148970528863,122583.0,False,False,0.10133225676221236
TECHNOSOFT CORPORATION,168,17,1.0,0.5119047619047619,86320.0,False,False,0.10119047619047619
"Northstar Group, Inc",119,12,1.0,0.7310924369747899,109283.1,False,False,0.10084033613445378
"Axon Enterprise, Inc.",260,26,1.0,0.6961538461538461,152000.0,False,False,0.1
Educational Testing Service,110,11,0.990909090909091,0.11818181818181818,136323.0,False,False,0.1
REI Systems Inc.,110,11,1.0,0.10909090909090909,128093.87,False,False,0.1
"SRI Tech Solutions, Inc.",110,11,1.0,0.6818181818181818,83000.0,False,False,0.1
"Super Micro Computer, Inc.",100,10,1.0,0.65,128000.0,False,False,0.1
Capgemini,4484,446,1.0,0.3008474576271186,130000.0,False,False,0.09946476360392506
Tempus AI,121,12,1.0,0.5454545454545454,141900.0,False,False,0.09917355371900827
"Ana-Data Consulting, Inc.",122,12,1.0,0.2540983606557377,105997.0,False,False,0.09836065573770492
"i-Link Solutions, Inc.",133,13,1.0,0.48120300751879697,108160.0,False,False,0.09774436090225563
Northwestern Memorial HealthCare,123,12,1.0,0.3333333333333333,87360.0,False,False,0.0975609756097561
"Adventist Health System/Sunbelt, Inc.",257,25,1.0,0.4591439688715953,69712.46,False,False,0.09727626459143969
"NXP USA, Inc.",319,31,1.0,0.5078369905956113,149623.5,False,False,0.09717868338557993
Fred Hutchinson Cancer Center,155,15,1.0,0.36129032258064514,97369.63,False,False,0.0967741935483871
"American Family Mutual Insurance Company, S.I.",176,17,1.0,0.3693181818181818,138922.33000000002,False,False,0.09659090909090909
"Aurora Operations, Inc.",197,19,1.0,0.4517766497461929,162000.0,False,False,0.09644670050761421
Mphasis Corporation,2803,270,1.0,0.41027470567249374,118000.0,False,False,0.09632536567962897
SLK AMERICA INC,387,37,1.0,0.46770025839793283,94030.0,False,False,0.09560723514211886
Nokia of America Corporation,587,56,1.0,0.4514480408858603,145571.3,False,False,0.09540034071550256
New York Technology Partners Inc,105,10,1.0,0.37142857142857144,90100.0,False,False,0.09523809523809523
LPL Financial LLC,190,18,1.0,0.2631578947368421,159092.0,False,False,0.09473684210526316
Federal Home Loan Mortgage Corporation,264,25,1.0,0.3106060606060606,131165.0,False,False,0.0946969696969697
University of Utah,370,35,1.0,0.5459459459459459,90458.4,False,False,0.0945945945945946
Micron Idaho Semiconductor Manufacturing (Triton) LLC,106,10,1.0,0.9150943396226415,110000.0,False,False,0.09433962264150944
Icahn School of Medicine at Mount Sinai,509,48,1.0,0.5206286836935167,93600.0,False,False,0.09430255402750491
Synechron Inc.,914,86,1.0,0.387308533916849,114000.0,False,False,0.09409190371991247
Merck Sharp & Dohme LLC,288,27,1.0,0.5034722222222222,122800.0,False,False,0.09375
"ADP Technology Services, Inc.",749,70,0.9973297730307076,0.3417890520694259,127504.0,False,False,0.09345794392523364
"Fujitsu North America, Inc.",214,20,1.0,0.4719626168224299,112818.0,False,False,0.09345794392523364
"HubSpot, Inc.",291,27,1.0,0.5463917525773195,157600.0,False,False,0.09278350515463918
CORPORATE SOLUTIONS GENERAL INC,151,14,1.0,0.5695364238410596,98613.0,False,False,0.09271523178807947
"KPIT Technologies, Inc.",283,26,1.0,0.26148409893992935,110000.0,False,False,0.09187279151943463
L&T Technology Services Limited,1202,109,0.997504159733777,0.40266222961730447,93029.0,False,False,0.09068219633943428
"NTT DATA Services, LLC",232,21,1.0,0.1810344827586207,125876.0,False,False,0.09051724137931035
Intel Corporation,4533,406,0.99955879108758,0.500551511140525,128738.0,False,False,0.08956540922126627
"SYSTEM SOFT TECHNOLOGIES, LLC",324,29,1.0,0.404320987654321,106000.0,False,False,0.08950617283950617
AMERICAN IT SOLUTIONS INC.,123,11,1.0,0.5609756097560976,90448.79999999999,False,False,0.08943089430894309
"Yoh, A Day & Zimmermann Company",123,11,1.0,0.8455284552845529,140000.0,False,False,0.08943089430894309
"Insight Global, LLC",732,65,1.0,0.8538251366120219,116064.0,False,False,0.08879781420765027
Orpine Inc,147,13,1.0,0.2925170068027211,94650.5,False,False,0.08843537414965986
The University of Southern California,374,33,0.9973262032085561,0.5106951871657754,77630.0,False,False,0.08823529411764706
Veeva Systems Inc.,159,14,1.0,0.5786163522012578,135000.0,False,False,0.0880503144654088
"ANSYS, Inc.",183,16,0.9890710382513661,0.3770491803278688,122751.5,False,False,0.08743169398907104
The Kroger Company,126,11,1.0,0.25396825396825395,130940.25,False,False,0.0873015873015873
Broadcom Corporation,172,15,1.0,0.7383720930232558,173930.0,False,False,0.0872093023255814
"Ventois, Inc",197,17,1.0,0.350253807106599,112091.0,False,False,0.08629441624365482
"NobleSoft Solutions, Inc.",128,11,1.0,0.3515625,96033.6,False,False,0.0859375
"PYRAMID TECHNOLOGY SOLUTIONS, INC",128,11,1.0,0.34375,102357.0,False,False,0.0859375
"INFOSHARE SYSTEMS, INC.",140,12,1.0,0.4142857142857143,103210.0,False,False,0.08571428571428572
"Strategic Staffing Solutions, L.C.",187,16,1.0,0.7112299465240641,147680.0,False,False,0.0855614973262032
"Pyramid Consulting, Inc.",366,31,1.0,0.8961748633879781,113453.5,False,False,0.08469945355191257
"TAVANT TECHNOLOGIES, INC.",190,16,1.0,0.28421052631578947,127878.0,False,False,0.08421052631578947
The University of Texas at Arlington,119,10,1.0,0.5462184873949579,87627.31,False,False,0.08403361344537816
UNIVERSITY OF DELAWARE,119,10,1.0,0.5462184873949579,92269.0,False,False,0.08403361344537816
"SAP Labs, LLC",203,17,1.0,0.3399014778325123,160139.5,False,False,0.08374384236453201
"Arm, Inc.",552,46,1.0,0.697463768115942,154565.0,False,False,0.08333333333333333
"Experis US, LLC",318,26,0.9968553459119497,0.7924528301886793,124176.0,False,False,0.08176100628930817
Quest IT Solutions Inc,136,11,1.0,0.125,86923.0,False,False,0.08088235294117647
Dataquad Inc.,150,12,1.0,0.5666666666666667,100000.0,False,False,0.08
University of Georgia; OGE,138,11,1.0,0.5362318840579711,75000.0,False,False,0.07971014492753623
CVS Health,2387,190,0.9995810640971932,0.5136154168412232,140000.0,False,False,0.0795978215333054
The University of Chicago,566,45,1.0,0.6307420494699647,77501.0,False,False,0.07950530035335689
Cincinnati Children's Hospital Medical Center,266,21,1.0,0.6278195488721805,72259.2,False,False,0.07894736842105263
"V-Soft Consulting Group, INC",699,55,1.0,0.5908440629470673,96000.0,False,False,0.07868383404864092
The Depository Trust & Clearing Corporation,178,14,0.9943820224719101,0.29775280898876405,148000.0,False,False,0.07865168539325842
University of Colorado Denver,204,16,1.0,0.6470588235294118,68088.5,False,False,0.0784313725490196
Microchip Technology Inc.,282,22,1.0,0.5035460992907801,100000.0,False,False,0.07801418439716312
COGNIZANT TECHNOLOGY SOLUTIONS US CORP,16918,1318,1.0,0.15646057453599715,109886.0,False,False,0.0779051897387398
"Publix Super Markets, Inc.",129,10,1.0,0.2868217054263566,155012.0,False,False,0.07751937984496124
Cleveland Clinic,143,11,1.0,0.5174825174825175,229000.0,False,False,0.07692307692307693
"Rivian and Volkswagen Group Technologies, LLC",130,10,1.0,0.8923076923076924,160000.0,False,False,0.07692307692307693
Mass General Brigham Incorporated,144,11,1.0,0.5069444444444444,82500.0,False,False,0.0763888888888889
University of Illinois Chicago,289,22,1.0,0.5086505190311419,85344.56,False,False,0.07612456747404844
"Advanced Micro Devices, Inc.",1336,101,0.999251497005988,0.41691616766467066,149864.0,False,False,0.07559880239520958
"TECHPRO SOLUTIONS, INC.",146,11,1.0,0.684931506849315,86500.0,False,False,0.07534246575342465
TATA CONSULTANCY SERVICES LIMITED,10806,813,1.0,0.2362576346474181,85634.0,False,False,0.07523598001110494
HCA Management Services LP,267,20,0.9887640449438202,0.5093632958801498,116438.0,False,False,0.0749063670411985
"Perficient, Inc.",294,22,0.9965986394557823,0.2687074829931973,135370.5,False,False,0.07482993197278912
THE DEVEREUX FOUNDATION,349,26,1.0,0.08595988538681948,38605.0,False,False,0.07449856733524356
"INTELLECTT, INC.",523,38,1.0,0.4091778202676864,95680.0,False,False,0.07265774378585087
"Schweitzer Engineering Laboratories, Inc.",166,12,1.0,0.6746987951807228,110552.0,False,False,0.07228915662650602
"ICE MORTGAGE TECHNOLOGY, INC.",237,17,1.0,0.5569620253164557,128000.0,False,False,0.07172995780590717
Elite IT Technologies LLC,211,15,1.0,0.8767772511848341,104000.0,False,False,0.07109004739336493
Liberty Mutual Technology Group Inc.,155,11,1.0,0.2709677419354839,153587.0,False,False,0.07096774193548387
Temple University--A Commonwealth University,185,13,1.0,0.5351351351351351,70573.5,False,False,0.07027027027027027
Conflux Systems Inc,186,13,1.0,0.2956989247311828,97032.0,False,False,0.06989247311827956
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,618,43,1.0,0.48058252427184467,78000.0,False,False,0.06957928802588997
"Lowe's Companies, Inc.",619,43,0.9983844911147012,0.09046849757673667,133536.0,False,False,0.06946688206785137
Virginia Polytechnic Institute & State University,391,27,0.9974424552429667,0.5933503836317136,81401.0,False,False,0.06905370843989769
University of South Florida,232,16,1.0,0.6637931034482759,81000.0,False,False,0.06896551724137931
Altimetrik Corp.,160,11,1.0,0.61875,123656.0,False,False,0.06875
"INNOVA SOLUTIONS, INC.",802,55,0.9975062344139651,0.6733167082294265,112985.6,False,False,0.0685785536159601
3i INFOTECH INC.,175,12,1.0,0.18285714285714286,89045.0,False,False,0.06857142857142857
"COMPUNNEL SOFTWARE GROUP, INC",4225,286,1.0,0.5988165680473373,109000.0,False,False,0.06769230769230769
"Alten Technology USA, Inc.",178,12,0.9887640449438202,0.7191011235955056,81515.2,False,False,0.06741573033707865
"University of California, Los Angeles",461,31,1.0,0.579175704989154,90100.0,False,False,0.06724511930585683
TRUSTEES OF BOSTON UNIVERSITY,268,18,1.0,0.4925373134328358,103996.0,False,False,0.06716417910447761
KASTECH SOLUTIONS LLC,151,10,1.0,0.4304635761589404,106000.0,False,False,0.06622516556291391
Stantec Consulting Services Inc.,258,17,1.0,0.5697674418604651,92456.0,False,False,0.06589147286821706
Arizona State University,382,25,1.0,0.5863874345549738,78838.0,False,False,0.06544502617801047
SIRIUS XM RADIO LLC,184,12,1.0,0.29347826086956524,138200.5,False,False,0.06521739130434782
Vanderbilt University Medical Center,155,10,1.0,0.5741935483870968,96127.5,False,False,0.06451612903225806
"Sapphire Software Solutions, Inc.",296,19,1.0,0.44256756756756754,106000.0,False,False,0.06418918918918919
